city,day,avg_flow,avg_speed,avg_occ
luzern,2015-10-05,266.3362045940171,,0.1402399839743634
luzern,2015-07-30,302.65380608974357,,0.11909188034188149
luzern,2015-06-01,772.4140518707483,,4.216917800453474
luzern,2015-12-06,200.22220219017095,,0.06219471153845833
luzern,2015-01-07,1162.259421149789,,6.482373154008377
luzern,2015-11-27,305.53592414529913,,0.09828038194444313
luzern,2015-11-28,279.56253338675214,,0.10651923076923143
luzern,2015-11-19,374.4516359508547,,0.16814950587607377
madrid,2017-11-03,846.3559593888345,,0.1194561370609773
madrid,2017-11-05,345.3029350861984,,0.041646380820023046
luzern,2015-05-05,513.7825396825397,,0.1831797052154226
luzern,2015-06-03,533.1968704615998,,2.3364954295640197
luzern,2015-09-02,298.4626513532763,,0.41631830929487723
luzern,2015-12-11,356.81560274216525,,0.2259732683404613
luzern,2015-01-10,1270.3742176511955,,6.483003054676418
luzern,2015-12-19,319.09234107905985,,0.07624332264956882
luzern,2015-04-29,591.6721326190274,,0.23826339087465154
luzern,2015-08-03,287.9253939636752,,0.1002938701923087
luzern,2015-12-05,298.4561364850427,,0.16350356125356907
luzern,2015-01-14,1052.8395635548522,,10.279194026898683
luzern,2015-01-17,1525.231395042194,,12.928398536392342
luzern,2015-08-24,317.951702724359,,0.23404634081197173
luzern,2015-01-24,1589.7027030590718,,12.805898140822698
luzern,2015-11-26,276.63106303418806,,0.12009882478632677
luzern,2015-09-09,291.0694511217949,,0.09089716880341724
luzern,2015-07-02,345.8808106575964,,0.1546302437641759
luzern,2015-07-03,320.2750850340136,,0.14699546485261272
luzern,2015-04-26,583.9880952380952,,0.1097166241496604
luzern,2015-08-28,332.82936698717947,,0.1303551014957274
luzern,2015-06-10,327.0071989155251,,0.11544684646118568
luzern,2015-11-13,316.3206730769231,,0.14867487980769534
luzern,2015-05-15,541.8056878306878,,0.597661777210895
luzern,2015-08-10,548.6542200854701,,2.6505280448717854
luzern,2015-01-03,869.7216640295359,,6.547859968354312
luzern,2015-06-04,187.52933076484018,,0.0792583476027365
luzern,2015-04-24,336.30988992819346,,0.10624685846560804
luzern,2015-06-26,353.2281108276644,,0.16518499149659865
luzern,2015-12-09,288.9815170940171,,0.10437913995726447
luzern,2015-11-20,323.8434495192308,,0.09868002136752003
luzern,2015-12-24,298.11405582264956,,0.07788227831196352
luzern,2015-10-22,419.4724292200855,,0.09486271367521092
luzern,2015-06-15,307.21939925799086,,5.801809360730571
luzern,2015-02-26,2922.5162117616032,,12.81683478375524
luzern,2015-08-04,297.1418202457265,,0.07682017895298869
luzern,2015-10-15,362.6867982104701,,0.6140156494836313
luzern,2015-02-05,2391.2333135548524,,12.763414886603341
luzern,2015-09-15,277.13390090811964,,0.19150407318376575
madrid,2016-08-29,406.83867560995714,,0.07558064416418328
losangeles,2017-10-04,854.0769600047917,,0.06479377959376603
luzern,2015-07-08,3730.542486717912,,34.790037287057956
luzern,2015-10-19,426.8059881213353,,1.6624404284517562
luzern,2015-02-08,2169.9356540084386,,12.813723233122273
luzern,2015-11-30,408.8067107371795,,0.14451168536325218
luzern,2015-01-30,1596.9041864451476,,12.94634922204637
luzern,2015-03-12,1641.1100079113924,,0.16161682489451695
luzern,2015-01-26,1538.357865242616,,12.850028019514719
luzern,2015-04-15,338.4576601473923,,0.20420646730915099
luzern,2015-03-07,1567.5263976793249,,0.27248984704642054
luzern,2015-09-23,446.9224626068376,,0.4271171875000068
luzern,2015-06-09,304.851962043379,,0.11246889269406253
luzern,2015-08-08,304.7463408119658,,0.07102724358974022
luzern,2015-08-15,842.6901041666666,,6.5445266426281385
luzern,2015-02-04,1617.423200158228,,12.803862319796023
luzern,2015-05-11,351.21440990678144,,0.3704129577657861
luzern,2015-05-26,316.64090844671205,,0.18482766439909765
luzern,2015-02-17,2250.3873022151897,,13.013379746835364
luzern,2015-10-07,269.7195891203704,,0.08044290865384349
luzern,2015-09-12,269.740765224359,,0.07768803418803061
madrid,2017-10-29,542.0778616352201,,0.08163207547169815
luzern,2015-04-06,308.65508078231295,,0.16178819444444864
luzern,2015-06-18,309.6553004535147,,0.11862868480725702
luzern,2015-11-10,312.83004807692305,,0.0832441239316213
luzern,2015-07-18,278.0128004807692,,0.07337086004273129
luzern,2015-04-28,525.7112942543723,,0.41809943120082027
luzern,2015-11-16,304.6481971153846,,0.08013408119657842
luzern,2015-04-27,575.6674674036282,,0.19131072845805647
luzern,2015-02-11,2204.711016613924,,12.789318367616005
luzern,2015-07-15,291.83703258547007,,0.13751395566239444
luzern,2015-05-16,328.94266581632655,,0.2149295634920702
luzern,2015-12-31,210.15856036324786,,0.06353265224358697
luzern,2015-11-23,295.8128205128205,,0.07867508012820253
luzern,2015-08-29,323.45507478632476,,0.08354427083333091
luzern,2015-12-22,301.99710870726494,,0.08698891559828797
luzern,2015-08-16,835.0416132478632,,6.536910189636651
luzern,2015-03-09,1521.5777623945148,,0.15982067510548698
luzern,2015-01-02,807.1936049578059,,6.536355683016787
luzern,2015-03-02,2166.9385878164558,,6.615039293248947
luzern,2015-05-27,318.98626525492193,,0.5498018785464935
luzern,2015-04-11,312.2338222789116,,0.30029457199547416
luzern,2015-05-12,411.7053004535147,,0.33520238095238714
luzern,2015-08-26,318.08719951923075,,0.15665778579060094
luzern,2015-02-13,2162.2674050632913,,12.896753230485153
luzern,2015-08-07,298.6239716880342,,0.08517634882478455
luzern,2015-08-23,211.25345219017095,,0.06332231570512485
luzern,2015-04-18,322.5184878117914,,0.3168459467120245
luzern,2015-01-16,1827.8656843354431,,12.76141950158224
luzern,2015-10-21,307.6296875,,0.10017648237179445
madrid,2016-12-15,592.5145083766073,,0.11567843564540722
luzern,2015-08-17,943.8048344017094,,6.495943175747816
luzern,2015-01-12,1100.4618806484511,,6.6220836849877935
luzern,2015-10-10,270.82293002136754,,0.12155194978632594
luzern,2015-03-03,2261.4414491033754,,6.639815532700423
luzern,2015-06-11,328.8331977739726,,0.11418635844748727
luzern,2015-09-26,282.4481370192308,,0.17052837873932047
luzern,2015-07-11,295.7038795405983,,0.07729740918803157
luzern,2015-03-05,2209.041719409283,,6.505039491033755
luzern,2015-09-11,293.11031428062677,,0.11408001691595548
losangeles,2017-10-03,840.9196307416312,,0.06369464777912835
luzern,2015-11-08,245.0713074252137,,0.0681036992521329
luzern,2015-04-25,302.2674461451247,,0.18614767573696836
luzern,2015-04-12,205.36515731292516,,0.2911820436508035
luzern,2015-02-21,2954.1792853375528,,12.782354364451404
luzern,2015-10-09,302.4700053418803,,0.12128879540598346
luzern,2015-02-01,1435.5102122890296,,12.827342035864847
luzern,2015-04-10,295.80449971655327,,0.26721577380952966
luzern,2015-05-02,571.1278132086168,,0.1772860685941118
luzern,2015-12-20,223.94485844017095,,0.0660568910256376
luzern,2015-10-06,266.93151041666664,,0.33594551282052365
luzern,2015-03-15,1620.8127703059072,,0.05886570411392105
luzern,2015-03-13,1673.8023602320675,,0.20813943829114498
madrid,2017-11-07,545.3589187755371,,0.08226932395305867
luzern,2015-12-15,308.95775240384614,,0.1480482772435918
luzern,2015-03-28,999.5614087301587,,6.970257794784473
luzern,2015-05-17,197.78554421768706,,0.2399847647392361
luzern,2015-05-22,462.541367688628,,0.5239442884559159
luzern,2015-02-20,2413.7096914556964,,13.18592969848801
luzern,2015-06-28,371.2701884920635,,0.2977741638322144
luzern,2015-11-17,296.3632077991453,,0.09705775908119595
luzern,2015-09-19,307.3720285790598,,0.07545773237179135
luzern,2015-01-06,1236.178335970464,,6.42268314873411
luzern,2015-07-22,294.34295539529916,,0.08244190705127886
madrid,2017-11-08,564.712216675796,,0.08746664551441731
luzern,2015-03-14,1854.1070015822784,,0.15842029272152452
losangeles,2017-10-10,834.3425994425442,,0.06294452621078543
luzern,2015-08-18,997.5650574252137,,6.811225694444403
luzern,2015-05-20,1094.852750618343,,7.6606957261001885
luzern,2015-06-23,319.0297042801189,,0.13380304082625796
luzern,2015-03-25,1153.4060123042505,,6.990221126957405
luzern,2015-09-03,359.1046099096898,,0.6123916199807385
luzern,2015-03-26,1288.3270134228187,,6.862678481543548
luzern,2015-07-13,283.9689436431624,,0.09527871260683717
luzern,2015-06-07,243.153115796185,,0.6258048208363928
luzern,2015-11-14,270.35289797008545,,0.07807865918803045
madrid,2017-10-31,567.8297472533956,,0.07841916956558487
luzern,2015-02-09,2333.4384889240505,,12.798530195147631
luzern,2015-02-07,2187.3507713607596,,12.874214530590645
luzern,2015-11-18,356.98699919871797,,0.11707218215812046
luzern,2015-11-21,288.92512686965813,,0.0815938167735013
luzern,2015-12-12,344.51609909188033,,0.08237299679486795
luzern,2015-10-31,294.94596688034187,,0.12801489049145448
luzern,2015-02-24,2849.541372187061,,13.02300815312936
luzern,2015-07-27,240.0152844551282,,0.08039583333333124
luzern,2015-07-14,287.25310496794873,,0.0780816639957238
luzern,2015-12-02,320.3282785790598,,0.18110937500000318
luzern,2015-09-20,233.97960737179488,,0.0617850560897403
luzern,2015-05-09,334.71799178004534,,0.14866815476190726
luzern,2015-02-06,2356.4872428797466,,12.776877571202492
luzern,2015-05-03,445.05875141723357,,0.07838711734693643
luzern,2015-04-03,670.590554138322,,0.06431554705215096
luzern,2015-06-17,733.1344144118525,,5.697823079438629
luzern,2015-04-30,559.9482084942758,,0.16573805826428956
luzern,2015-06-08,322.52044204677367,,0.34454018477289444
luzern,2015-10-04,207.42591479700855,,0.07929533920939888
luzern,2015-03-01,2174.026799841772,,6.489112473628684
luzern,2015-01-01,816.6533953059072,,6.510535403480873
luzern,2015-01-15,1827.6950780312125,,12.997407985172043
luzern,2015-12-08,198.44853766025642,,0.05831537126068086
luzern,2015-12-21,255.58120993589745,,0.08898050213675035
luzern,2015-12-07,304.48448851495726,,0.1006547809829055
luzern,2015-07-09,2341.7390275076123,,20.681087967366942
luzern,2015-10-24,350.22940705128207,,0.07964469818375666
luzern,2015-08-27,376.305992974583,,0.5475224052036225
luzern,2015-10-02,236.25147569444445,,0.06508246527777477
luzern,2015-09-06,191.73104300213674,,0.0650144230769198
luzern,2015-07-31,303.27676949786326,,0.07803505608974073
luzern,2015-08-02,181.89395032051283,,0.06128712606837301
luzern,2015-08-22,295.9053418803419,,0.08981704059828811
luzern,2015-02-25,2808.0773140822785,,12.848178797468321
luzern,2015-02-18,2243.071767653458,,12.999179534515658
luzern,2015-10-20,310.89537927350426,,0.09832572115384551
luzern,2015-08-09,205.93689236111112,,0.10780702457264836
luzern,2015-01-31,1516.876700949367,,12.875998813291076
luzern,2015-05-31,405.3987103174603,,0.19112485827664866
madrid,2017-10-30,751.9974942380883,,0.10488541213197405
luzern,2015-01-13,1154.9096782700421,,6.972631790611746
luzern,2015-01-18,1463.2660864978902,,12.762682819092731
luzern,2015-02-23,2802.3159414556962,,12.830058544303764
luzern,2015-09-01,328.8333066239316,,0.2352626869658171
luzern,2015-07-19,183.1936030982906,,0.0595637019230739
luzern,2015-04-07,417.00321712018143,,0.12144869614512652
luzern,2015-02-22,2782.8310654008437,,12.876472441983035
luzern,2015-10-01,306.660844017094,,0.20149432425214142
luzern,2015-06-05,303.8235017123288,,0.09564868721460891
luzern,2015-08-25,324.618703258547,,0.267845753205134
luzern,2015-01-29,1561.4073817625492,,13.033029793463594
luzern,2015-06-21,198.66168509070295,,0.06292176870747998
madrid,2016-12-13,576.4622962516486,,0.10902062340298843
luzern,2015-04-22,577.1918993291761,,0.32625111016629565
luzern,2015-06-22,320.9073270975057,,0.13204109977324235
luzern,2015-12-18,378.08422821752066,,0.5955688724227207
luzern,2015-03-20,686.5214904921701,,0.1668303271812098
luzern,2015-03-16,1718.7319949894516,,0.12175441719409498
luzern,2015-10-17,289.3395877849003,,0.07773252759971148
luzern,2015-11-05,325.24497863247865,,0.17212025908119952
luzern,2015-01-27,1562.4129680907172,,12.830317444620208
madrid,2016-08-31,447.6634674826904,,0.08449511106989001
luzern,2015-07-01,335.86384637188206,,0.10147505668934088
luzern,2015-10-03,282.6979233440171,,0.08145038728632088
luzern,2015-10-11,203.92727697649573,,0.08330715811965626
luzern,2015-03-04,2200.335897943038,,6.434422468354424
luzern,2015-03-19,1100.1800762878704,,0.10286332440118065
luzern,2015-06-25,350.491262755102,,0.11782653061224452
luzern,2015-01-08,908.926582278481,,6.514635416666609
luzern,2015-10-12,293.13179754273506,,0.14614182692307998
luzern,2015-06-19,342.61669501133787,,0.08795316043083636
losangeles,2017-10-06,852.6250587008025,,0.06804489328413611
luzern,2015-08-12,956.6871928418803,,6.494503939636713
luzern,2015-04-21,432.5717120181406,,0.14188867630385818
luzern,2015-06-29,313.9535997732426,,0.1204849773242642
luzern,2015-05-04,495.8976119614513,,0.2527177579365122
luzern,2015-03-29,934.0133614315291,,7.0440234398105686
luzern,2015-08-06,351.470537304131,,0.9931756588319052
luzern,2015-01-19,1554.289003164557,,12.840346321202498
luzern,2015-10-23,337.0399439102564,,0.13633740651709497
luzern,2015-01-21,1556.9303533755274,,12.791745121307985
luzern,2015-12-13,231.64695512820512,,0.06957231570512447
luzern,2015-05-01,503.26150793650794,,0.2302320011337882
luzern,2015-01-11,1041.8479298523207,,6.482523536392297
luzern,2015-09-17,295.30053641381767,,0.23513833244302673
luzern,2015-08-20,983.0592681623932,,6.503200053418751
luzern,2015-07-28,293.1918774539918,,0.2823342904457997
luzern,2015-01-28,1514.4132120253164,,12.86598424314343
luzern,2015-07-29,279.96316773504276,,0.13485937500000325
luzern,2015-12-30,241.5051215277778,,0.07124192040597993
luzern,2015-03-18,1765.976502326568,,0.1458174804130862
luzern,2015-09-04,293.37090678418804,,0.7766221955128216
luzern,2015-08-21,819.5090277777778,,5.075245926816193
luzern,2015-07-05,274.2527156836341,,0.8317666709191706
luzern,2015-02-14,2124.2820806962027,,12.847760548523143
luzern,2015-05-23,485.98083191609976,,0.07977664399092603
luzern,2015-11-07,336.5666266025641,,0.1314936565170956
luzern,2015-10-14,312.48046828016624,,0.10127079797399197
luzern,2015-09-28,291.023344017094,,0.25648998397436523
madrid,2017-11-06,561.5315033123799,,0.0787602610874058
luzern,2015-09-30,299.6086204594017,,0.36153579059829655
luzern,2015-06-06,282.66393407534247,,0.08496825057077236
luzern,2015-07-10,368.1992652244137,,0.45132475716009124
luzern,2015-05-08,323.37217970521544,,0.18539073129252087
luzern,2015-04-09,314.1344671201814,,0.0818283021541925
madrid,2016-08-30,432.8364565302506,,0.08083639857401043
luzern,2015-04-20,369.8831420068027,,0.34665341553288564
luzern,2015-03-27,1195.6386255924172,,6.880277519182942
luzern,2015-06-24,329.24767573696147,,0.11194246031746047
madrid,2016-12-12,534.144085630976,,0.10019593069980133
luzern,2015-04-17,431.3871882086168,,0.12339122732426495
luzern,2015-02-12,2109.2367550105487,,14.450544897151778
luzern,2015-05-13,618.9976615646259,,0.11349071712018172
luzern,2015-03-17,1719.9058478375528,,0.09436530854430326
luzern,2015-02-16,2110.024795622363,,14.8295239978902
luzern,2015-09-21,406.2949170050581,,0.877681685011045
luzern,2015-01-20,1582.4397679324895,,12.824220464134976
luzern,2015-07-21,268.57946047008545,,0.13330401976496026
luzern,2015-05-28,435.0969742063492,,0.32662570861678525
luzern,2015-02-10,2185.1487869198313,,12.814804654535841
luzern,2015-02-15,2087.6777887658227,,12.993337289029443
madrid,2017-11-10,550.2886595514594,,0.07914289683930573
luzern,2015-12-10,312.6149172008547,,0.25260777243590427
luzern,2015-05-10,280.4092899659864,,0.28394075963719706
luzern,2015-12-14,400.10697607122984,,1.1555494045631576
luzern,2015-01-23,1584.5832300457103,,12.826567444620212
luzern,2015-08-13,945.2854166666667,,6.5650906784187555
losangeles,2017-10-02,860.3102568700897,,0.060129772114259974
luzern,2015-10-27,276.97124732905985,,0.09293469551281891
luzern,2015-01-09,913.6042589662447,,6.481838937236225
luzern,2015-05-19,341.0188846371882,,0.14790313208616934
luzern,2015-11-01,199.55928819444443,,0.08706383547008459
luzern,2015-05-29,654.1883432539682,,0.14335820578231445
luzern,2015-11-03,294.8480593607306,,0.09688862728310352
madrid,2017-11-09,345.7388230009457,,0.047427243065795224
luzern,2015-04-08,483.678337585034,,0.09521860827664325
luzern,2015-06-14,226.11653110730595,,0.08423886986301059
luzern,2015-03-06,2028.9009823312235,,2.7719183808016865
luzern,2015-08-11,932.3431068790983,,6.547439869656323
luzern,2015-09-10,278.5164596688034,,0.12429801014957194
luzern,2015-03-31,831.755846184431,,3.542171395302582
luzern,2015-02-03,1585.3318428827688,,12.888570486440825
luzern,2015-10-30,308.472983440171,,0.13370495014245184
luzern,2015-11-09,295.12894631410256,,0.08719885149572473
luzern,2015-12-04,319.77293669871796,,0.17724018429487456
luzern,2015-06-02,1005.5046201814059,,6.9312491496598305
luzern,2015-05-06,574.1356505102041,,0.2363668509070376
luzern,2015-09-13,197.93530982905983,,0.06366059027777443
luzern,2015-08-05,327.1966991631054,,0.200852964743597
luzern,2015-09-25,380.89641426282054,,0.617746527777787
luzern,2015-11-15,220.56970486111112,,0.08242601495726451
luzern,2015-04-02,497.2056393321806,,0.1783193360680001
luzern,2015-08-30,215.9061765491453,,0.0655733618233583
luzern,2015-01-04,825.850092299578,,6.512624077004099
luzern,2015-11-02,310.914410470234,,0.5297841093351989
luzern,2015-07-23,315.00367254273505,,0.14688287927350638
luzern,2015-03-24,1006.962961409396,,6.993974692393651
luzern,2015-04-16,343.8517431972789,,0.11837074829932089
luzern,2015-06-20,320.4845308956916,,0.09529598922902335
luzern,2015-09-22,567.4402644230769,,0.6225663728632553
luzern,2015-05-21,366.3609197845805,,0.3266359126984176
luzern,2015-06-30,368.47574404761906,,0.4296045209750654
luzern,2015-08-19,988.8656849650507,,7.482298383865332
luzern,2015-12-16,418.45809065920054,,1.3109229763131038
luzern,2015-10-18,191.22830528846154,,0.06632244925213393
madrid,2016-12-14,574.0880187726673,,0.11552088484999029
paris,2016-02-22,830.588374913375,,0.0545327240566038
paris,2016-12-01,1103.9008146639512,,0.06386247086247086
toronto,2017-01-02,178.18883993009086,,0.04017361139232144
paris,2016-08-23,847.5013628182053,,0.06159018632328559
marseille,2017-06-21,417.6834319526627,,0.06248382149901434
paris,2016-03-07,942.033737113402,,0.07976538161993785
taipeh,2017-09-27,540.704182263694,,0.04998873022238269
marseille,2017-06-23,431.76457100591716,,0.06934815335305757
paris,2016-02-04,1020.3426416093173,,0.08595098433105673
paris,2016-11-28,1012.515625,,0.08427946224256302
paris,2016-05-21,993.3551314890709,,0.07840494186046529
taipeh,2017-09-29,572.1575657012017,,0.05427388463420293
paris,2016-08-22,781.3809327846365,,0.05569428181108517
toronto,2016-09-23,303.4513570368715,,0.11731932211704701
paris,2016-01-09,1010.6056186594988,,0.06741110344147533
paris,2016-04-19,992.7576461512086,,0.0836920275781706
melbourne,2018-02-18,181.61162854478636,,
marseille,2017-06-16,428.49488412228794,,0.06818952539447773
paris,2016-01-07,1072.9578915453915,,0.07962288219070152
paris,2016-03-19,950.8617468072342,,0.07551039149347519
paris,2016-10-12,1074.019923769924,,0.08630035545023705
paris,2016-03-24,1064.1333077709612,,0.09817853009259261
paris,2016-08-16,719.8546277145813,,0.04909336465061661
paris,2016-07-17,764.7786256251079,,0.04884614632237879
taipeh,2017-09-24,440.58500673007785,,0.03378164831804217
toronto,2016-09-07,274.1663682697569,,0.10538321269741456
paris,2016-04-26,919.7596290650407,,0.07402614942528747
paris,2016-01-15,1148.7653759528757,,0.08257742316784882
paris,2016-05-17,1020.898805692021,,0.08355242942193215
speyer,2016-09-19,152.42789291882556,,0.13606486344991342
marseille,2017-06-29,414.248508382643,,0.06873954881656849
paris,2016-11-08,1015.7199325492908,,0.10224700029265452
paris,2016-08-01,824.2244052392408,,0.059785262298428316
paris,2016-09-11,884.7971618357489,,0.05691204795597488
paris,2016-04-15,1082.4803084526245,,0.08958516589506181
strasbourg,2017-05-19,304.8623101518785,,0.050822302143770225
toulouse,2008-06-20,424.54223544453185,,0.030499460908583756
manchester,2017-09-22,463.1242625714018,29.57187524470815,19.588050410790014
paris,2016-07-11,1021.5701942740284,,0.09036482558139548
paris,2016-10-14,1107.8716097308488,,0.10597329595750972
paris,2016-04-12,1018.6541411042945,,0.08860792824074079
strasbourg,2017-11-07,274.2086330935252,,0.038187067967247225
toronto,2017-01-26,283.51842037103063,,0.0868833291789252
melbourne,2018-02-14,226.29392328059694,,
melbourne,2018-02-15,224.37545347932354,,
paris,2016-09-24,977.9157004830919,,0.09040408805031466
paris,2016-03-01,900.0064604810999,,0.068498929127726
paris,2016-03-14,938.9187397496763,,0.06981934128225188
paris,2016-08-07,672.962037037037,,0.04176453942232636
paris,2016-03-22,1023.1047972051804,,0.09366975308641988
rotterdam,2017-10-06,284.8006532874955,36.84615790829272,Infinity
santander,2016-09-12,374.96744344215347,,0.07197615980701871
toronto,2017-01-19,283.65685124613265,,0.08410813994500749
manchester,2017-09-13,389.99072265625,31.46558019006857,14.953882992753638
manchester,2017-09-23,360.84749079189686,32.14510611713339,12.9086463064774
paris,2016-07-27,957.8937856125356,,0.09021067644661783
torino,2016-10-02,317.4728324109131,44.927147819563984,Infinity
paris,2016-03-04,996.1736340206186,,0.08719976635514036
paris,2016-02-10,1029.7590003465004,,0.08032183569182404
paris,2016-01-05,1004.9352304227303,,0.061199960598896874
paris,2016-09-19,1079.0903548916326,,0.08195189375307431
torino,2016-09-26,446.78372519193687,41.880111688685034,Infinity
paris,2016-02-01,869.704153382926,,0.07154181818181829
paris,2016-03-10,994.5189315352695,,0.10410441176470593
strasbourg,2017-05-21,195.00249800159872,,0.021861560751396076
toronto,2017-01-08,211.36703865588174,,0.05600742423722131
toulouse,2008-05-30,444.85410929714135,,0.03534527347961186
wolfsburg,2016-09-19,214.83864897920782,,0.07184915832836616
manchester,2017-09-15,372.97604529616723,31.981066205392068,14.604559530087611
paris,2016-10-24,1040.6412386443044,,0.08147637559808622
strasbourg,2017-11-09,280.0816346922462,,0.03919662637195316
toronto,2017-01-11,251.0647067529682,,0.07740682957137884
paris,2016-10-28,1143.9281811954104,,0.09289384555835122
paris,2016-07-15,893.4535441844519,,0.07068799452964745
paris,2016-07-22,1005.8874934725849,,0.08892478573539567
speyer,2016-09-20,151.97754749568222,,0.13484512143782384
marseille,2017-07-01,350.6568047337278,,0.04981479289940828
strasbourg,2017-10-31,324.77138289368503,,0.07716426883086268
taipeh,2017-09-28,534.1151688397725,,0.05077571500113414
toronto,2017-01-14,247.3836826710002,,0.0649196679293057
paris,2016-02-19,1065.2931912681909,,0.08130178852201264
speyer,2016-09-30,165.84542314335062,,0.14936567033678785
paris,2016-08-13,673.8261231138546,,0.04357045277127248
paris,2016-08-14,609.048969072165,,0.03938423212192265
stuttgart,2016-07-22,292.6097479423871,,0.06081345736168211
manchester,2017-09-09,345.8388671875,32.03200544177566,13.112357406112833
paris,2016-03-11,1027.9626450116007,,0.0959690817022106
torino,2016-10-12,466.2988302528123,41.50281801124303,Infinity
paris,2016-01-02,825.1074510831586,,0.05437659108989666
paris,2016-01-30,909.4659883720931,,0.07059558232931733
paris,2016-04-30,888.1645494579946,,0.06774377394636025
paris,2016-05-03,991.5623306233063,,0.08578189655172422
paris,2016-11-06,870.6348305954823,,0.06017931201550398
paris,2016-05-07,843.6915652467883,,0.06117144495412853
paris,2016-08-15,580.0547759638763,,0.03651435312622888
paris,2016-08-06,748.3474794238683,,0.04895784543325532
speyer,2016-09-24,130.41731433506044,,0.10741529846718482
zurich,2015-10-31,202.72595693779905,,0.08592634022969843
strasbourg,2017-05-10,499.5712619093912,,0.08734563152261136
utrecht,2017-06-12,123.02843956720169,,
wolfsburg,2016-09-25,96.58552631578948,,0.028256748120300344
paris,2016-02-27,898.7760769697492,,0.06191125541125551
manchester,2017-09-25,386.68868937998775,31.493063674014365,15.920988838600886
toronto,2016-09-15,288.57453053832256,,0.10463533634977432
paris,2016-11-30,1070.0953351296732,,0.10717461538461547
paris,2016-05-22,831.055830928535,,0.0558605871029837
paris,2016-11-21,1055.363888419273,,0.08119080592421625
melbourne,2018-02-12,202.04907398291272,,
toronto,2017-01-10,221.37035226892357,,0.05705718554367642
wolfsburg,2016-09-26,210.0701754385965,,0.0696358495196316
manchester,2017-09-28,404.1740331491713,31.349943465256164,18.132817470506822
manchester,2017-09-24,315.1174033149171,33.48889447027947,10.475970027264712
paris,2016-04-14,1076.9277010906612,,0.10325202546296308
santander,2016-06-17,501.93668122902324,,0.10189324927676513
rotterdam,2017-09-21,272.6522110015682,37.519482381936236,Infinity
paris,2016-02-21,818.16433711957,,0.0508934579439253
paris,2016-01-31,817.6874426403105,,0.05344567404426564
paris,2016-11-24,1092.2643242787246,,0.10693834701278876
toronto,2016-09-18,255.41051714216385,,0.07285297687903634
marseille,2017-06-07,426.9358727810651,,0.06402294008875768
marseille,2017-06-22,435.46155078895464,,0.0649404548816572
paris,2016-02-15,972.2423596673596,,0.07090615172955983
paris,2016-10-09,928.825878179616,,0.06585066218620293
paris,2016-07-28,997.0569979535547,,0.08748925990023429
paris,2016-06-30,1111.1743353783233,,0.10418817204301085
strasbourg,2017-11-05,98.72964786065884,,0.006598284580426362
santander,2016-08-08,380.5693906271,,0.07052269042976604
zurich,2015-10-28,222.24691402346718,,0.1192385299187736
paris,2016-02-12,1066.5735819601039,,0.09527164928163753
paris,2016-08-18,753.4590795483928,,0.05474811107840261
paris,2016-06-12,828.8876374570447,,0.05324871946414502
santander,2016-06-19,246.93023624879783,,0.054705465818696404
strasbourg,2017-11-01,186.08488209432463,,0.01731977112185561
melbourne,2018-02-24,210.5934954905712,,
paris,2016-10-08,1073.3757662090993,,0.08253899240855778
paris,2016-05-09,961.4021467207574,,0.07344218272171263
paris,2016-10-25,1101.6748039728177,,0.0867012074425971
paris,2016-11-29,1033.1006055508833,,0.09453527328419654
paris,2016-02-02,935.7432522903454,,0.07848403614457843
paris,2016-06-03,1001.2672309027781,,0.08116064375987367
torino,2016-10-08,408.960798495588,43.58265542094606,Infinity
paris,2016-08-20,718.2918038408778,,0.04991198282591737
strasbourg,2017-05-11,360.97224851697564,,0.059178221088457855
toronto,2017-01-05,254.8571956950334,,0.07156356148287527
wolfsburg,2016-09-28,217.30858395989975,,0.07184153456557987
paris,2016-05-08,750.6820233265721,,0.05106761276758415
toronto,2017-01-21,262.9587107665113,,0.07547462593911568
paris,2016-01-24,951.9183339112346,,0.05809365141955844
toulouse,2008-06-27,400.8164699711513,,0.029385727190602635
paris,2016-07-24,650.1628276826285,,0.04764623900365726
paris,2016-04-06,1032.438712751213,,0.09271422955974859
strasbourg,2017-05-20,250.82224220623502,,0.028063549160666904
paris,2016-10-30,932.5615075290897,,0.06570417633410683
taipeh,2017-09-21,542.5771337281606,,0.046623376577846286
toronto,2017-01-20,289.38285276400205,,0.08698592185573464
paris,2016-05-30,923.7492447386286,,0.08299413010007708
toronto,2016-09-04,259.0229578093455,,0.10409267449828777
paris,2016-06-15,1058.8322789115643,,0.09286808800623073
paris,2016-05-16,794.2921315077755,,0.053917385057471366
stuttgart,2016-03-23,273.91975621087664,,0.0596927939162749
toronto,2017-01-17,253.9781877130277,,0.0707750624662855
toronto,2016-09-02,294.50718811210027,,0.10856928531372242
toronto,2016-09-16,297.5095353980687,,0.1199091034384904
toronto,2017-01-23,263.53594273323546,,0.07469436834469827
marseille,2017-06-14,420.03403599605525,,0.06759665680473402
paris,2016-04-09,967.7615286298569,,0.07663040123456805
paris,2016-09-27,1126.3011818495515,,0.09842030267295612
paris,2016-04-23,875.0448148148148,,0.06617579908675812
paris,2016-01-18,1021.0793052668055,,0.06703182893180933
paris,2016-06-11,938.1776327091567,,0.0641714595233406
paris,2016-07-02,831.6210804362644,,0.08204800307219687
speyer,2016-09-28,153.4378238341969,,0.1359804064119172
strasbourg,2017-05-15,349.1240004105665,,0.05890543431749563
